id,text
1109,شاهد كيف استقبل أحمد حلمى بكاء منى زكى بعد تكريمها فى القاهرة السينمائى
1110,محمد حفظى: مسيرة تامر حسنى بتفكرنى بالعندليب الأسمر
1111,جومانا مراد: متشوقة لمشاهدة حظر تجول للفنانة إلهام شاهين
1112,"قضية ""التنمر"" على شاشة مهرجان القاهرة السينمائى.. اعرف التفاصيل"
1113,بسنت نور الدين عن مهرجان القاهرة السينمائى: رسالة فنية لتنشيط السياحة..فيديو وصور
1114,أشرف زكى نقيبا وممثلا وسفيرا للفن والإنسانية وأشياء أخرى.. صور
1115,إسلام إبراهيم عن انتقادات بدلته بمهرجان القاهرة السينمائى: مهنة التمثيل بقت قاسية
1116,شريف مصطفى يقدم الموسيقى التصويرية لمهرجان القاهرة السينمائى بالأوركسترا
1117,السقا وحلمى يشاركان تامر حسنى الغناء فى مهرجان القاهرة السينمائى.. فيديو وصور
1118,"مهرجان القاهرة يعرض ""لا يوجد شر"" للمخرج محمد رسولوف"
1119,التريلر الرسمى للموسم الأخير من مسلسل Vikings قبل طرحه آخر يوم فى 2020.. فيديو
1120,تصفيق حار لـ وحيد حامد فى تكريمه بمهرجان القاهرة السينمائي.. فيديو وصور
1121,إطلالات جذابة وأنيقة للفنانات فى افتتاح مهرجان القاهرة.. صور
1122,
1123,قبلات على الريد كاربت.. نجوم ونصفهم الحلو على السجادة الحمراء بافتتاح مهرجان القاهرة
1124,المذيعة رضوى محمود على السجادة الحمراء فى مهرجان القاهرة السينمائى
1125,"غدًا.. مهرجان القاهرة يحتفي بسينما ألكسندر سكوروف بعرض خاص لفيلم ""الشمس"""
1126,أول رد فعل لـ منى زكى بعد تكريمها فى مهرجان القاهرة السينمائى.. فيديو وصور
1127,"آسر ياسين بـ""لوك الشايب"" على السجادة الحمراء فى افتتاح مهرجان القاهرة.. صور"
1128,أروى جودة على السجادة الحمراء بمهرجان القاهرة: حد يفردلى ديل الفستان
1129,"ابنة شويكار تكشف تفاصيل الساعات الأخيرة فى حياة والدتها وآخر وصاياها ""فيديو"""
1130,آسر ياسين بيطير بالخوذة لالتقاط صورة مختلفة على السجادة الحمراء لمهرجان القاهرة.. فيديو
1131,لبلبة على ريد كاربت مهرجان القاهرة: حد يلقف الجاكيت الجو حر
1132,وحيد حامد بعد تكريمه بمهرجان القاهرة: أتمنى أن تظل مصر منورة بالفن
1133,"""سلملى على الأعذار"" أغنية لـ إسلام فاروق وكريم حراچى بتوقيع هانى محروس.. فيديو"
1134,النجمة دينا فؤاد تخطف الأنظار بإطلالة راقية مع الفنانة الكبيرة يسرا بحفل افتتاح مهرجان القاهرة السينمائى
1135,اجتماع تركي آل الشيخ مع مسئولي هيئة الترفيه السعودية لوضع خطة 2021
1136,كريستوفر هامبتون بمهرجان القاهرة: أحب مصر وسعيد بالعودة من جديد
1137,محمد فراج يداعب بسنت شوقى بقبلة على السجادة الحمراء فى افتتاح مهرجان القاهرة
1138,منى زكى بعد تكريمها بمهرجان القاهرة: ممتنة لأنى ممثلة وبشتغل بمجال الفن
1139,وزيرة الثقافة من مهرجان القاهرة: مصر عاصمة السينما العربية
1140,يسرى نصر الله بمهرجان القاهرة: فيديريكو فيللينى ملأ حياتنا بأحلى كوابيس
1141,قبلة بين عبير صبرى وزوجها على السجادة الحمراء فى افتتاح مهرجان القاهرة
1142,تايلور سويفت تشارك فى قصة حب الشيطان بتوقيع من ريان رينولدز
1143,شريف منير يتعثر فى ارتداء الكمامة بمهرجان القاهرة: أصل ودنى صغيرة
1144,مى سليم لإحدى منظمات ريد كاربت مهرجان القاهرة: متستعجلنيش مفيش حد ورايا
1145,رئيس مهرجان القاهرة محمد حفظى يشكر وزارة الصحة على دعمها للمهرجان
1146,ساندرا نشأت تداعب مصورى مهرجان القاهرة: نفسى أعمل حركات
1147,"السقا وحلمى يرقصان مع تامر حسنى على ""الدنيا زى فيلم"" فى مهرجان القاهرة"
1148,شاهد فساتين ياسمين صبرى ودرة ونيللى كريم وهنا الزاهد فى افتتاح مهرجان القاهرة
1149,تامر حسنى وأحمد السقا يتصالحان على يد أشرف عبد الباقى بمهرجان القاهرة
1150,تامر حسنى فى افتتاح مهرجان القاهرة: السقا لو ساب التمثيل يشتغل ديلفيرى بالحصان
1151,قبلة على اليد والخد من أحمد الفيشاوى لزوجته فى افتتاح مهرجان القاهرة.. صور
1152,عودة فيلم TENET للمسارح من جديد فى لوس أنجلوس بعد إغلاق فيروس كورونا
1153,نورهان عن تكريم أشرف زكى: ما زلنا لم ولن نوفيك حقك.. فيديو وصور
1154,"سيلينا جوميز تتصدر غلاف مجلة ""people"": أؤمن بقوة النساء"
1155,منى زكى: تكريمى بجائزة فاتن حمامة من مهرجان القاهرة السينمائى شرف كبير
1156,يسرا وخالد سليم وعمرو يوسف على السجادة الحمراء فى افتتاح مهرجان القاهرة.. صور
1157,أحمد حلمى ومنى زكى وابنتهما لى لى على السجادة الحمراء بافتتاح مهرجان القاهرة
1158,حفل الأوسكار فى موعده لمحاولة إنقاذ صناعة السينما بعد تدهورها بسبب كورونا
1159,أمينة خليل: أحسن حاجة حصلت فى 2020 إنى اتخطبت
1160,منة شلبى ونسرين طافش وأمينة خليل بفساتين جذابة فى افتتاح مهرجان القاهرة.. صور
1161,"ساندرا نشأت بـ""القاهرة السينمائى"": جيت أحضر تكريم وحيد حامد وهرجع للسينما قريب"
1162,
1163,شريف منير فى مهرجان القاهرة: الفن لغة عالمية لا يحتاج لشرح
1164,"مادلين طبر من افتتاح مهرجان القاهرة: ""باستعرض الشنطة عشان غالية"""
1165,كاردي بي تتصدر غلاف مجلة Billboard فى أحدث ظهور
1166,هانى رمزى وصابرين ونرمين الفقى على السجادة الحمراء بافتتاح مهرجان القاهرة
1167,هانى رمزى: تكريم وحيد حامد ومنى زكى حاجة تفرح
1168,السقا ولبلبة وعمرو كمال ونورهان منصور على السجادة الحمراء في افتتاح مهرجان القاهرة
1169,إلهام شاهين وميس حمدان ومى سليم على السجادة الحمراء فى افتتاح مهرجان القاهرة
1170,"إلهام شاهين: أتمنى أن تفتح القضايا التي يناقشها ""حظر تجول"" أكثر من حصد الجوائز"
1171,الاعتراف الأول من حلا شيحة: بحب معز مسعود.. فيديو
1172,مهرجان القاهرة السينمائى يخصص ثلاثة عروض لفيلم الافتتاح.. صور
1173,"هاري ستايلز يُفضل ""الموز والرمان"" في أحدث جلسة تصويرية"
1174,دينا ومادلين طبر وريا أبى راشد أول الحاضرين على السجادة الحمراء بمهرجان القاهرة.. صور
1175,رضوى الشربينى تخطف الأنظار بإطلالاتها الأنيقة على إنستجرام
1176,تامر حسنى يحتل المركز الأول على يوتيوب بـ8 أغنيات من ألبومه الجديد
1177,"""الصندوق الأسود"" لـ منى زكى يتخطى 6 ملايين جنيه منذ طرحه بدور العرض"
1178,عاشقة للأكل.. إيوان يكشف عن أهم صفة بزوجته المستقبلية علي تلفزيون اليوم السابع
1179,إيوان يغني بالبنط العريض فى لقائه مع تليفزيون اليوم السابع
1180,مهرجان القاهرة السينمائي يفتتح الدورة 42 وسط إجراءات احترازية مشددة
1181,إيوان يغني حصريًا أغنية استغلبي في لقائه مع تليفزيون اليوم السابع
1182,جال جادوت بدون ميكب فى أحدث صورة لها قبل طرح الجزء الثانى من Wonder Woman
1183,ممثلة كندية تعلن تحولها إلى رجل وتغير اسمها: أخيرًا أحب ما أنا عليه.. صور
1184,بشرى تعقم المايك قبل التحدث لوسائل الإعلام خوفا من فيروس كورونا.. صور
1185,محمد إمام: الحياة بتلعب بينا ولازم تكون قد اللعبة
1186,أصالة تحيى حفلا غنائيا على سفح الأهرامات ليلة رأس السنة
1187,شاهد عبير صبرى بإطلالة أنيقة فى أحدث جلسة تصوير
1188,مى فخرى تروى تفاصيل اعتزالها التمثيل وارتداء الحجاب
1189,"‎يسرى نصر الله يجمع بين الخبرة وروح الشباب فى ""أسطورة زينب ونوح"""
1190,سوسن بدر تطل بالأبيض والأسود: عارفة إنى مختفية بقالى حبة بس بحضر حاجات هتعجبكوا
1191,نيللى كريم: كفاية تنمر وتجريح فى الناس وعلموا ولادكم الرحمة وتقبل الآخر
1192,ريتا أورا تعتذر عن الاحتفال بعيد ميلادها وخرق قواعد الإغلاق فى لندن
1193,عمرو محمود ياسين: أبويا وحشنى قوى تعالوا ندعيله دعوة حلوة
1194,"اليوم.. تامر حسنى يقدم أغنية افتتاح مهرجان القاهرة السينمائى ""الدنيا فيلم"""
1195,"حلا شيحة توجه رسالة رومانسية لمعز مسعود:"" فخورة أنى أكون فى رحلتك"""
1196,يسرا اللوزى تدعم حملة قراءة القصص للأطفال: أسعد لحظة لما بقرأ كتاب لبنتى
1197,"الشاعر إسلام خليل يهدى ""لسه فاكرك"" لروح المطرب الشعبى شعبان عبد الرحيم"
1198,القصة الكاملة لارتباط حلا شيحة ومعز مسعود.. من الشائعات للاعتراف
1199,"مجلة فارايتى تكشف أن حفل تسليم ""الأوسكار"" سيكون بالحضور الشخصى وليس افتراضيا"
1200,أمينة خليل تتصدر تريند جوجل بعد شائعات إقامة حفل زفافها بالجونة
1201,جينيفر أنيستون تعود لتصوير The Morning Show مع الالتزام بالإجراءات الوقائية
1202,
1203,الصور الأولى لـ جينيفر لورانس وليوناردو دى كابريو من كواليس Don't Look Up
1204,رندا عبدالسلام فتاة مصرية من أصول فرنسية في فيلم فرنسي تونسي
1205,بيرتنى سبيرز تحتفل بعيد ميلادها الـ39 بصورتين مع صديقها سام
1206,"مهرجان القاهرة السينمائى يحتفى بالسعفة الذهبية لفيلم ""ستاشر"" للمخرج سامح علاء"
1207,حلا شيحة ومعز مسعود يعترفان بحبهما للمرة الأولى بعد فترة من الشائعات.. فيديو
1208,اليوم.. مهرجان القاهرة يكرم وحيد حامد ومني زكى وكريستوفر هامبتون
1209,أمينة خليل تنافس فى رمضان المقبل بتوقيع مريم نعوم وكريم الشناوى
1210,لازم يكون بيعرف يرقص.. شرط تعاون باد بانى مع الفريق الكورى BTS فى أغنية جديدة
1211,"فتحى عبد الوهاب يبدأ تصوير دوره فى ""فوبيا"" مع عادل الأعصر"
1212,"""بالبنط العريض"" تتخطى حاجز الـ 305 مليون مشاهدة فى 3 أشهر"
1213,"اليوم.. أصيل أبو بكر يطرح ""شموخ الدار"" احتفالا باليوم الوطنى الإماراتى"
1214,قرر يغير حياته ويبعد عن الإدمان.. شاهد الظهور الأول لـ ماشين جان كيلى
1215,اليوم.. انطلاق الدورة الـ 42 من مهرجان القاهرة السينمائى الدولى
1216,نصر محروس يحضر مفاجأة مع المطربة سومة فى الكريسماس.. صور
1217,صلاح عبد الله: رثيت نفسى بقصيدة بعد شائعة وفاتى وصدقتها عائلتى.. صور
1218,"صلاح عبد الله: ""سنبل بعد المليون"" أهم مسلسل قدمته والحلفاوى علمنى توتير"
1219,صلاح عبدالله: حلمت بالأوسكار ومهرجان كان وفى النهاية تصالحت مع كونى سنيد
1220,"لطفى لبيب ينضم لمسلسل ""فوبيا"" لـ فتحى عبد الوهاب"
1221,صلاح عبدالله عن الاحتقان بين الأهلي والزمالك: جوزت بناتي لأهلوية
1222,رولا سعد: أنا تربية ملجأ وبحكى لربنا كل حاجة وبعتبره صاحبى
1223,رضوى الشربيني تحتفل بوصول متابعيها على إنستجرام لـ 12مليون.. صور
1224,والدة حمو بيكا تبكي على الهواء وتوجه نداء لـ هانى شاكر: أرجوك متحبسهوش
1225,"نضال الشافعى ووفاء عامر يحتفلان بالعرض الخاص لفيلم ""خان تيولا"".. صور"
1226,صلاح عبد الله: لو صالح سليم عايش وسط التسخين ده كان قال مصر فوق الجميع
1227,المغرب يرشح (معجزة القديس المجهول) للمنافسة على جائزة الأوسكار
1228,صلاح عبد الله: أنا ممثل مش نجم.. وضد التعصب بين جماهير الزمالك والأهلي
1229,حمو بيكا: لوكيشن ومكالمة سرية و300 ألف جنيه السر وراء زواجى
1230,حمو بيكا: أرباحى الشهرية تغيرت من 7 آلاف دولار لـ2000 فقط بسبب كورونا
1231,"بشري وخطيبها في العرض الخاص لفيلم ""خان تيولا"" .. صور"
1232,أغنية Dakiti لباد بانى وجاى كورتيز تتصدر قائمة Billboard Global 200 هذا الأسبوع
1233,مابحبش الصهاينة وبكره إسرائيل.. خميس شعبان عبد الرحيم يطرح أغنية جديدة
1234,عمر كمال ردًا على السخرية من شكله قبل الشهرة: شوف حاجة أفيد واعملها
1235,الفنان محمد عبد الحليم: النقابة لم تقصر معى.. وأقدم عملا فى رمضان
1236,تكريم أشرف زكى من المركز الثقافي الروسى وسط نجوم الفن.. وشقيقته تبكى
1237,"الكويتية مى العيدان تعتذر بشكل رسمى لـ أحمد بدير عن سقطة ""الأقرع"" .. فيديو"
1238,"الفنان محمد عبد الحليم: الفتاة حرفت كلامى عبر ""فيس بوك"" ولا أعرف السبب"
1239,الشاعرة منة القيعى تقدم أغنية مهرجان القاهرة السينمائى
1240,سميرة سعيد تخطف الأنظار فى فوتوسيشن جديد بفستان ذهبى قصير.. صور
1241,"محمود حافظ يشارك في بطولة ""اللى ملوش كبير"" مع ياسمين عبد العزيز والعوضى"
1242,
1243,ذكرى رحيل فراشة السينما.. صورة نادرة جمعت سامية جمال مع شادية من السبعينات
1244,"شاهد أول صورة من كواليس ""نسل الأغراب"" لـ أحمد السقا وأمير كرارة"
1245,"محمد عدوية يشوق جمهوره بطرح برومو أغنية ""مش بالساهل"".. فيديو"
1246,"كليب ""Therefore I Am"" لبيلى إيليش يحصد نجاحات بـ 64.2 مليون مشاهدة.. فيديو"
1247,رغم الإثارة فى الكليب .. مشاهدات مخيبة لأغنية جينيفر لوبيز الجديدة
1248,ختام مهرجان الأراجوز المصرى بأكاديمية الفنون بحضور الدكتور أشرف زكى
1249,"محمد شرقاوي مديرا لفرقة مسرح ""المواجهة والتجوال"" بالبيت الفني للمسرح"
1250,ابن يونس شلبى يقلد السادات وعادل إمام: كنت هاقدم بوجى بعد وفاة والدى..فيديو
1251,"""الشنطة"" فيلم كوميدي يجمع بين بيومي فؤاد وشيرين ونجوم بـ100 وش"
1252,"محمد عبد الحليم: ""اتعرض عليا مسلسل بعد بوست السوشيال ميديا"""
1253,حميد الشاعرى يوجه رسالة لأصحابه بعد حفل عيد ميلاده: أنتم أحلى رزق
1254,السعادة سر تعافى ماشين جان كيلى من إدمان المخدرات
1255,جورج كلونى: أقص شعرى بنفسى منذ عمر 25 عاما بجهاز من الثمانينات.. فيديو
1256,"وجه القمر دينا فؤاد تعيش حالة من النشاط الفنى وتواصل تصوير ""جمال الحريم"""
1257,عمرو الليثى يكشف تفاصيل أكبر مأساة فى حياة والده ممدوح الليثى فى ذكرى ميلاده
1258,"أصالة بعد طرح أغنية""الفرق كبير"":قبلت فيها أن أترك آثار جروحى وبواقى دمعى"
1259,"رامي بركات يكشف عن صور نادرة مع شقيقه هيثم أحمد زكى: ""جنود هالة فؤاد"""
1260,مركزة فى الشغل.. بيلى إيليش تجهز 16 أغنية وتشعر بثقة كبيرة كمؤلفة
1261,"أزمات رانيا يوسف من أول ""البطانة"" حتى الديناصورات.. فى عيد ميلادها"
1262,ذكرى وفاة سامية جمال.. لماذا تعرضت للإغماء أمام فريد الأطرش؟
1263,"حكاية محمد عبدالحليم من ""دموع فى عيون وقحة"" إلى رصيف السوشيال ميديا"
1264,"دوا ليبا تكشف عن تحقيق حفل ""Studio 2054"" مشاهدة ضخمة وقياسية..اعرف التفاصيل"
1265,"إدوارد يحتفل بيوم ميلاد والدته الراحلة: ""عايش بدعواتك"""
1266,"ويزو تنضم إلى فيلم ""ماما حامل"" مع ليلى علوى"
1267,"وفاء عامر توجه رسالة دعم لـ""دينا الشربينى"".. اعرف قالتلها إيه؟"
1268,اليوم ذكرى وفاة برلنتى عبد الحميد .. نافست فنانات الإغراء فى السينما
1269,"ميار الغيطى فى صور جديدة من عقد قرانها: ""الحمدلله الذى بنعمته تتم الصالحات"""
1270,"بعد 10 سنوات من عرضه.. آسر ياسين يستعيد ذكرياته مع فريق فيلم ""رسائل البحر"""
1271,ريتا أورا تخرق قواعد الإغلاق فى لندن وتحتفل بعيد ميلادها برفقة الأصدقاء
1272,خالد مرعى مخرجاً ومحمد سليمان عبد المالك كاتباً لمسلسل دينا الشربينى الجديد
1273,يسرا من متحف القوات الجوية: سعدت جدا بالصناعة المصرية.. صور
1274,أحمد رزق فى معسكر مغلق داخل مسرح النهار لهذا السبب
1275,انخفاض إيرادات شباك التذاكر الكوري بنسبة 40% في عطلة نهاية الأسبوع
1276,"أفلام لا تفوتك بمهرجان القاهرة.. ""أرض الرُحَّل والحد الساعة خمسة وحنة ورد"""
1277,"هدى المفتى تنضم لأبطال فيلم ليلى علوى ""ماما حامل"""
1278,إيرادات فيلم The War With Grandpa تتخطى الـ 25 مليون دولار
1279,149 ألف دولار إيرادات فيلم Freaky فى الإمارات
1280,"عبد الرحمن أبو زهرة يعلق على دوره فى ""الأسد الملك"": ديزنى طالبتنى فى عمل جديد"
1281,عبد الرحمن أبو زهرة: طلبت من أحمد زكى إعادة مشهد فى أرض الخوف وكرم مطاوع عبقرى
1282,
1283,"عبد الرحمن أبو زهرة: نجوم كتير رفضت تعمل دور ""المعلم سردينة"" وندموا بعد كده"
1284,مينا مسعود يكشف كواليس وصوله لفورمة جديدة: وضعت هدف فى وقت صعب
1285,جينيفر جارنر مع ابنها بعد استمتاع بناتها مع طليقها فى عيد الشكر.. صور
1286,فيلم الرسوم المتحركة The Croods2 يحقق 38 مليون دولار فى أقل من أسبوع
1287,فيكتوريا بيكهام تروج لأحدث الأزياء المنزلية من ماركتها الخاصة.. صور
1288,"على ربيع: ""ما حدش بيعزمنى على المهرجانات ومش عارف السبب"".. فيديو"
1289,كايلى جينر تحتفل بمرور 5 سنوات على كلمة السر فى ثروتها الكبرى.. صور
1290,"على ربيع: ""دخلت التمثيل بالصدفة.. وكنت بحب الكورة والمصارعة"".. فيديو"
1291,عبد الرحمن أبو زهرة: من حبى وغيرتى على زوجتى خليتها تبطل تمثيل.. صور
1292,"اليوم .. انطلاق تصوير مسلسل ""نسل الأغراب"" فى الصعيد"
1293,"وفاء عامر تروج لفيلمها الجديد ""خان تيولا"" قبل طرحه اليوم"
1294,إسعاد يونس ترحب بعبد الرحمن أبو زهرة: أنا فى حضرة الأستاذ
1295,أشرف عبد الباقى ونجوم مسرح مصر في حفل زفاف زميلهم محمد توب
1296,"أشرف عبد الباقي ضيف وفاء الكيلاني في ""السيرة"" على dmc"
1297,"البرومو التشويقي للحلقة الخاصة من مسلسل ""Euphoria"""
1298,كاتى بيرى تتحول لشجرة كريسماس: لماذا تقطع الشجرة طالما ممكن التحول لها..فيديو
1299,"الفنانة رولا سعد تحتفل بـ""لاغينى تلاقينى"" في اليوم السابع.. صور"
1300,"الجمعة .. عرض فيلم ""حظر تجول"" فى مهرجان القاهرة السينمائى"
1301,شاهد صور سلمى الشيمى صاحبة فوتوسيشن سقارة المثير للجدل
1302,بسمة وهبة مع مجموعة من ذوى القدرات الخاصة تصف روشتة للتعساء: اسعدوا اللي حواليكم
1303,حكيم يشوق متابعيه بأول برومو لأغنيته الجديدة دون الكشف عن اسمها.. فيديو
1304,"وصلة غناء من صلاح عبد الله بطريقة كوميدية: ""فاكر لما كنا جوا طشط بنستحمى""..فيديو"
1305,"ابن يونس شلبى يكشف سبب بكاء والده وموقف عادل إمام خلال فترة مرضه؟ ""فيديو"""
1306,عمر كمال فى صورة مع والدته المنتقبة.. ومتابعوه: ربنا يخليهالك
1307,ديمى مور أثناء شراء أثاث منزلي بصحبة ابنتها من بروس ويلز بذروة كورونا.. صور
1308,"فركش ""عروس بيروت 2"".. أبطال المسلسل يحتفلون بانتهاء التصوير ""صور"""
1309,هؤلاء صناع اليوبيل الذهبى لاحتفالية 50 سنة فن للنجم محمد صبحي
1310,فضل شاكر يطلب من جمهوره اختيار لهجة أغنيته المقبلة
1311,تعرف على قصة تقديم جاستين تيمبرليك هدية لمعجب ثمنها 35 ألف دولار.. فيديو
1312,ريهام عبد الغفور: ما بحبش آخد فلوس من جوزى والماديات آخر حاجة عندى
1313,"تركى آل الشيخ يكشف عن أول تعاون مع أصالة بأغنية ""الفرق كبير"".. فيديو"
1314,"""اليوم السابع"" يحتفل بـ ريهام عبد الغفور بعد نجاح مسلسلها ""ربع قيراط"""
1315,إيما كورين تكشف التشابه بين تسريحة الأميرة ديانا وجورج مايكل فى The Crown
1316,شون مينديز وكاميلا كابيلو بدون كمامات فى حديقة بميامى رغم انتشار كورونا.. صور
1317,نعومى واتس تكشف رغبتها فى التعاون مع صديقتها نيكول كيدمان بفيلم جديد
1318,"أحمد مالك وداش فى 7 صور جديدة من كواليس استعدادهما لـ""نسل الأغراب"" فى سوهاج"
1319,"عصام كاريكا ينتهى من تصوير ""حياتى ارتاحت"" بتوقيع رودينا حاطوم .. صور"
1320,هيو جاكمان يحتفل بعيد ميلاد زوجته الـ65: تلهمنى شجاعتك وذكاؤك وعفويتك
1321,مايكل دوجلاس يهنئ صديقه المخرج ريدلى سكوت بصورة من فيلمهما فى 1989
1322,
1323,"جوهرة تنشر صورة مع الكينج محمد منير.. وتعقب: ""دا شرف ليا"""
1324,جورج كلونى: انحنيت أمام أمل علم الدين 20 دقيقة لتقبل الزواج منى
1325,سلسلة The Flash توقف التصوير بسبب إصابة أحد أفرادهم بفيروس كورونا
1326,يسرى نصر الله وأشرف عبد الباقى ومها الصغير مفاجآت حفل افتتاح القاهرة السينمائى
1327,37 منشور × 18 شهر حصيلة مشاركات كريم عبد العزيز عبر انستجرام
1328,المستشار تركى آل الشيخ ينشر لوجو مؤسسته الخيرية ويشير لانطلاقها قريبا
1329,"أحمد زاهر ومى عمر من كواليس مسلسل ""لؤلؤ"": انتظرونا قريبا جدا ""صورة"""
1330,أحمد سعد فى ثوب جديد بتواشيح دينية..ومتابعين: عالمى بس متهزرش مع هانى شاكر
1331,"""بين الجنة والأرض"" فى دور العرض 2 ديسمبر المقبل"
1332,"انطلاق ""ورش الأطلسى"" رغم إلغاء الدورة الحالية لمهرجان مراكش الدولى للفيلم"
1333,"مادونا تكشف عن صور عيد الشكر فى ""أحضان"" صديقها ""أحلاماليك ويليامز"""
1334,البريطاني كريستوفر هامبتون في جلسة حوارية بمهرجان القاهرة الجمعة المقبلة
1335,"الممثلة ""شير "" تساهم فى نقل""الفيل الوحيد""..ورئيس وزراء باكستان يشكرها..فيديو"
1336,مارفل تستحوذ على حقوق Daredevil من جديد لإعادة إحياءها فى عالم أبطالها
1337,حريق بمرزعة عائلة جنيفر لورانس فى كنتاكى دون إصابات
1338,بعد سلسلة من النجاحات الموسيقية.. فاريل ويليامز يدخل عالم العناية بالبشرة
1339,"أصالة تطرح أغنية ""الفرق الكبير"" بتوقيع تركى آل الشيخ اليوم"
1340,بعد انتهاء فترة إغلاق لبنان .. مايا دياب تحذر من خطورة كورونا فى ديسمبر
1341,منزل الراحل أحمد منيب يتحول لمتحف للثقافة والفنون واكتشاف المواهب الجديدة
1342,مى سليم تخطف الأنظار فى أحدث جلسة تصوير .. صور
1343,"""أيام القاهرة لصناعة السينما"" تكشف عن جدول الحلقات النقاشية"
1344,وفاة عم كارمن سليمان.. والملحن مصطفى جاد يعزى زوجته على تويتر
1345,"النجمة ريهام عبد الغفور ضيفة ""تليفزيون اليوم السابع"" احتفالا بـ ""ربع قيراط"""
1346,يسرا: السيدة انتصار السيسي بسيطة ومتواضعة وتشعر بكل أم وسيدة مصرية
1347,"درة: دورى فى فيلم ""الكاهن"" سيكون مفاجأة للجمهور"
1348,"Disney Plus تعرض ""Black Panther"" تكريمًا لـ بوسمان فى عيد ميلاده"
1349,التفاصيل الكاملة لاعتذار محمد سيد بشير عن مسلسل مصطفى شعبان وعمرو سعد
1350,"درة تتحول لسندريلا وتلتقط صورة مع الساحرة الشريرة فى كواليس مسلسلها""إلا أنا"""
1351,المهنة ممثل متقاعد .. تفاصيل شهادة الوفاة للنجم العالمى شون كونرى .. صورة
1352,تكريم سمير عبدالباقى بمهرجان الأراجوز المصرى ومناقشة ديوانه عن الأراجوز
1353,منى زكى في لقاء مفتوح مع ريا أبى راشد بمهرجان القاهرة الجمعة القادمة
1354,لورديانا تظهر على السوشيال ميديا من جديد.. وتكشف عن مشروع لتعليم الرقص.. فيديو
1355,بعد غياب عامين .. حنان ترك تعود لجمهورها على السوشيال بـ6 صور جديدة x أسبوع
1356,"بالدراجة النارية و""الخوذة"".. شاهد بن أفليك وآنا دى أرماس فى نزهه بلوس أنجلوس"
1357,مطاردة بين توم كروز بـ فيات 500 والشرطة في روما.. صور
1358,"وحيد حامد فى حوار بعنوان ""فلاحنا الفصيح"" بمهرجان القاهرة الأحد المقبل"
1359,أمين حداد يلقي (أنا والدي كان أراجوز) فى تكريم الراحل فؤاد حداد
1360,"كورونا تجبر باد بانى على الاحتفال بمفرده بألبومه ""El Último Tour Del Mundo"""
1361,"كريم عبد العزيز يعود لبلاتوه ""كيرة والجن"" بعد 30 يومًا"
1362,
1363,"شريف منير وابنته ضيوف شرف فيلم السقا ""السرب"""
1364,أبناء بن افليك يحتفلون مع والدهم وحبيبته بعيد الشكر بعيداً عن أمهم.. صور
1365,حكاية مظاهرة سعد زغلول ويوسف وهبى أمام مسرح رمسيس.. اعرف التفاصيل
1366,محمود الليثى: كانت بتجيلى حالة تشنج وعصبية وأنا بغنى وكانت من أسباب نجاحى
1367,"أحمد مجدى: لهذا السبب اعتذرت عن حكاية ""أول السطر"" من مسلسل ""إلا أنا"""
1368,Croods 2 يحقق 35 مليون حول العالم.. منها 20 مليون في الصين فقط
1369,"مى عمر تقدم البطولة النسائية بـ""نسل الأغراب"" أمام السقا وكرارة فى رمضان"
1370,"حاتم فهمى ينتهى من تصوير كليب ""تقيل وهادى"" في مصر الجديدة"
1371,محمد الباسوسي يكشف تفاصيل خطة إنتاج أفلام تخص الأطفال والأجيال الجديدة
1372,"منة عرفة ابنة نيرمين الفقى في مسلسل ""شارع 9"""
1373,Netflix تواجه أزمات بسبب The Crown وGodzilla vs. Kong.. اعرف التفاصيل
1374,لهذا السبب تعيش ديمى لوفاتو أسوأ أيام حياتها.. اعرف إيه الحكاية
1375,"جامعة دمنهور تكرم مصطفى درويش على ""بـ 100 وش"" و""إلا أنا"""
1376,حنان ترك فى أحدث ظهور لها وسط الطبيعة: نعيش فى عالم خطير
1377,"صلاح عبد الله: مشاركتى في مسلسل ""اللعبة 2"" غير حقيقية"
1378,الأخ غير الشقيق لهيثم أحمد زكى: طلبت من المحامى استرجاع المقتنيات ولم يستجب
1379,سقوط محمد رمضان أرضا على منصة تتويج مهرجان فنى بـ دبى.. فيديو
1380,"حمادة هلال بعد طرحه ""آية في الجمال"": سعيد بردود الفعل وانتظروا شغل تاني"
1381,"كرارة والسقا يدخلان بلاتوه ""نسل الأغراب"" خلال أيام"
1382,محمود الليثى على تليفزيون اليوم السابع.. بعد قليل
1383,عبد الرحمن أبو زهرة يحيي ذكرى رحيل زوجته بكلمات مؤثرة
1384,هل تقصد إيرينا شايك إشعال غيرة برادلى كوبر وتشعره بالندم؟ اعرف التفاصيل كاملة
1385,ليلي علوى بأفضل أزيائها الشتوية: فى لبس مهما عدى عليه وقت هيفضل بنفس قيمته.. صور
1386,أحمد بدير ردا على تنمر إعلامية كويتية: ربنا يهديها وصعبان عليا انتسابها للكويت
1387,نورت الرياض يا أبو ناصر.. الفنانون العرب يهنئون تركى آل الشيخ بالعودة.. فيديو
1388,كاتب مذكرات نادية لطفى يعلن طرحها فبراير المقبل ويؤكد: بكت عند اتهامها بالعمالة لإسرائيل
1389,"يسرا بعد مشاركتها في احتفالية أكبر قافلة مساعدات في العالم: ""كان شرف لي الحضور"""
1390,كاميلا كابيلو عن صورها مع صديقها شون مينديز: الحب أعمق من الصور بكثير
