id,text
956,استمرار تجربة المرحلة الثالثة للقاح الصينى Sinovac بإندونسيا وتوقفها بالبرازيل
957,خبير سمنة يحذر من الأدوية الوهمية فى الجيم و الصيدليات.. قد تسبب الوفاة
958,"هرمون النوم ""الميلاتونين"" علاجًا محتملاً جديدا لفيروس كورونا..اعرف التفاصيل"
959,دراسة دانماركية:الخوف من كورونا يؤدى لإصابه الأطفال والشباب بالوسواس القهرى
960,"اللقاح الروسى لفيروس كورونا ""سبوتنيكV ""يحقق فعالية بنسبة 92%"
961,كورونا فاك.. توقف اللقاح الصينى مؤقت أم سيعود مثل لقاح أكسفورد وجونسون؟
962,
963,سر الطفرة الفيروسية فى أمعاء الأطفال بعد التعافى من كورونا
964,الصحة العالمية وCDC يواجهان مشكلة الاستعداد لتجميد لقاح فايزر لضمان فاعليته
965,3 فيتامينات يجب أن تتناولها لتحسين صحة الرئة
966,س وج .. كل ما تريد معرفته عن الزوائد الجلدية
967,أول الشتاء.. إزاى تحارب اكتئاب تغير الفصول؟
968,4 خطوات بسيطة هتساعدك فى الحفاظ على صحة جهازك الهضمى
969,فوائد عصير الرمان عديدة أبرزها الوقاية من الأمراض والعدوى
970,5 فواكه هتساعد على دعم جهازك المناعى في فصل الخريف.. لا تهملها
971,سر الساعة الذكية التى تكشف كورونا بين موظفى الرعاية الصحية
972,5 أطعمة تزيد شعورك بالقلق.. احذرها وابتعد عنها
973,فوائد القرنفل على صحتك ومناعتك ووقايتك من الأمراض
974,شتاء وبرد وسنة أولى أمومة.. ازاى تحمى طفلك فى عز البرد
975,"عضو الفريق الطبى للسفارة الأمريكية يكشف تفاصيل مصل ""إيلى ليلى"" بالأجسام المضادة"
976,8 معلومات عن الخريطة الزمنية للقاح فايزر لكورونا خلال الشهور القادمة
977,خطة الصين لتطهير الأغذية المجمدة للحد من انتشار كورونا
978,كورونا يؤثر على خصوبة الرجال حتى بعد التعافى من الفيروس.. دراسة تحذر
979,بلومبرج: سنغافورة تحصل على أول لقاح لكورونا أوائل2021
980,الصحة العالمية تطلق الأسبوع العالمى للتوعية بالمضادات الحيوية 18 نوفمبر
981,متى يكون لقاح شركة فايزر لكورونا متاحاً للناس؟
982,"FDA تمنح لقاح نوفافاكس الأمريكى ""المسار السريع"" لإطلاقه قريباً"
983,MRNA مادة وراثية لخداع الخلايا سر لقاحات فايزر ومودرنا لعلاج كورونا
984,س و ج.. كل ما تريد معرفته عن لقاح كورونا من فايزر وفترة الحماية من الفيروس
985,رئيس فايرز الأمريكية يكشف عن موعد التقدم لتسجيل اللقاح رسميا لـ FDA
986,هرمون الببتيد الدهنى يحمى المعرضين لكورونا من الإصابة بالفيروس
987,رحلة علماء بيونتيك الألمانية مع فايزر للوصول للقاح كورونا
988,الإصابات الشديدة لكورونا نادرة عند الأطفال حديثى الولادة
989,"البرازيل توقف تجارب لقاح كورونا الصينى""سينوفاك"" لتسببه فى مضاعفات لأحد المشاركين"
990,ماذا تعنى فعالية لقاح شركة فايزر ضد كورونا بنسبة 90٪؟
991,"مالا تعرفه عن عقار الأجسام المضادة لشركة ايلي ليلي بعد موافقة ""FDA"""
992,خبراء: لقاح فايزر لكورونا يواجه العديد من العقبات المتعلقة بالإنتاج والتوزيع
993,واحد بين كل 16 ناجيا من كورونا يصاب بالاكتئاب خلال 3 أشهر من التعافى
994,حكاية زوجين وراء القضاء على الوباء العالمى واكتشاف لقاح كورونا
995,لماذا يجب إضافة المزيد من الزبادى إلى نظامك الغذائى؟
996,اعراض متلازمة ما بعد كورونا عديدة وأبرزها ألم العضلات
997,تعرف على فوائد المشروم الصحية.. غنى بفتيامين سى ومضادات الأكسدة
998,FDA توافق على عقار الأجسام المضادة لشركة إيلى ليلى لعلاج فيروس كورونا
999,الجلوبولين المناعى فى الأمعاء يحمى من التهاب سحايا المخ
1000,اسباب الإسهال الشائعة عديدة وأبرزها البكتيريا والطفيليات
1001,تغييرات نمط الحياة للنساء الحوامل البدينات تقلل من المخاطر الصحية على أطفالهن
1002,
1003,ارتفاع درجة حرارة العالم يزيد من مخاطر الحمل والإجهاض
1004,القطط تفرز الحمض النووى لفيروس كورونا لمدة أقصر مقارنة بالبشر
1005,"س و ج ..ما هو مرض ""مرسا"" ومدى خطورته على الصحة؟"
1006,العسل وحبة البركة خيارات منزلية للتخفيف من أعراض كورونا
1007,5 كربوهيدرات لا غنى عنها لفقدان الوزن.. اعرفها
1008,أستاذ باطنة بهارفارد الأمريكية: هناك أعراض جانبية للقاح فايزر لكنها ليست خطيرة
1009,أسرار الوفيات المفاجئة بسبب السكر الدايت حلقة جديدة من وليد كلينيك
1010,فوائد وأضرار استخدام العدسات اللاصقة وطرق الوقاية من المضاعفات
1011,لماذا يظهر الهذيان عند بعض المتعافين من كورونا؟
1012,الصحة البريطانية تصف لصقات النيكوين للأطفال أقل من 11 عاما للإقلاع عن التدخين
1013,انخفاض الرطوبة فى الشتاء قد يؤدي إلى المزيد من حالات كورونا
1014,أمريكا وسويسرا تحطمان أرقاما قياسية فى دخول المستشفيات بسبب كورونا
1015,عقار لعلاج الأورام ينجح فى تحسين مشاكل التهاب مفصل الركبة.. اعرف التفاصيل
1016,دراسة تكشف خطورة مرض التهاب الأمعاء .. يخفض متوسط عمر ضحاياه
1017,بريطانيا تعتزم طلب 10 ملايين جرعة من لقاح فايزر لمواجهة كورونا
1018,المنك وأخواته والقطط البرية .. حيوانات تنقل الطفرة الثانية لكورونا
1019,رغم وصفه بالسم الأبيض.. عدم احتواء الطعام على الملح يضر بصحة الجسم
1020,الصحة العالمية: لقاح كورونا منفعة عالمية عامة وليس سلعة خاصة
1021,سر انتقال كورونا من خلال الهاتف المحمول بالمستشفيات
1022,يوم عظيم للعلم والإنسانية.. تفاصيل لقاح فايزر بعدما أثبت نجاحه بنسبة 90%
1023,الأطفال لديهم أجسام مضادة تتفاعل مع كورونا رغم عدم إصابتهم
1024,3 أشياء تزيد خطر إصابتك بكورونا مرة ثانية.. إنفوجراف
1025,"هانى الناظر: ""مرسا"" مرض جلدى وعلاجه بالمضادات الحيوية"
1026,بريطانيا تستعد لإطلاق لقاح كورونا والأولوية لكبار السن والأطقم الطبية
1027,"""ديلى ميل"": الأحضان ومشاركة الموبايل سبب انتشار فيروس كورونا بالمستشفيات"
1028,كم من الوقت تحتاجه للاستغراق في النوم وما علامات قلة النوم؟
1029,6 نصائح لبناء عادات صحية فى يومك.. إنفوجراف
1030,خبراء يقترحون طريقة مبتكرة تجعل طفلك يحب الخضروات
1031,البرتقال وشرائح السلمون توفر فيتامينات يومية لحمايتك من فيروس كورونا
1032,علامات الإجهاد بعد التعرض للصدمات وازاى تتعامل معها؟
1033,11 فائدة لتربية الحيوانات الأليفة على صحتك النفسية والجسدية
1034,أعراض انتفاخ الرئة عديدة وأبرزها ألم الصدر والسعال المستمر
1035,اعرف السر..لماذا تعانى من خفقان القلب المستمر؟
1036,هل يعتبر قياس ضغط الدم أثناء الليل أفضل من قياسه بالصباح؟
1037,فوائد بذور الشيا على صحة الجسم وحمايته من الأمراض
1038,ما هو اختبار التوازن وامتى لازم تعمله؟
1039,لعشاق الشاي باللبن.. أحذر هذه الآثار الجانبية الـ 5
1040,أكلات صحية تحارب التجاعيد من غير مستحضرات تجميل
1041,س و ج.. ما هو مرض فقدان الشهية العصبى وما أعراضه؟
1042,
1043,5 أسباب وراء الطفح الجلدى عند الأطفال
1044,الجفاف الشتوى.. 5 نصائح أساسية للبقاء رطبًا في الشتاء
1045,الأطفال المصابون بمرض كاواساكى معرضون لأمراض القلب طوال 10 سنوات
1046,دراسة تكشف أعراض اضطراب عصبى نادر شبيه بمرض باركنسون.. اعرف التفاصيل
1047,تعرف على 5 أسباب تؤدى لزيادة الوزن منها التوتر
1048,طرق التعامل مع طفلك مريض السكر أثناء الدراسة
1049,متخليش الأمطار تأثر على صحتك.. ازاى تحمى نفسك من نزلات البرد والأنفلونزا؟
1050,دراسة تؤكد امتلاك الأطفال أجسام مضادة تحميهم من كورونا
1051,العلاج المناعى فى وقت مبكر مفيد للمصابين بسرطان المعدة
1052,باحثون يؤكدون نجاح بريطانيا فى عبور ذروة الموجة الثانية لكورونا
1053,بريطانيا توزع فيتامين د مجاناً على كبار السن للوقاية من كورونا
1054,علاج متلازمة أنجلمان يؤدى لفقدان اثنين من المصابين القدرة على المشى
1055,بخاخ بالأنف يمنع الإصابة بعدوى فيروس كورونا فى الأنف والرئتين
1056,الصحة العالمية تدعو لتطعيم الأطفال ضد الحصبة وشلل الأطفال رغم كورونا
1057,بحث جديد يكشف وجود مادة تعالج الاكتئاب بالمشروم السحرى
1058,الأرجنتين تخطط للحصول على 22 مليون جرعة من لقاح مضاد لكورونا
1059,دراسة بريطانية تكشف قدرة الأسبرين على الوقاية من خطر الإصابة بجلطات دموية
1060,هل توجد علاقة بين النوم الجيد وصحة القلب؟
1061,5 أشياء أساسية يجب أن تحملها معك خارج المنزل للوقاية من كورونا
1062,هل الإكثار من تناول السكريات يزيد من خطر إصابتك بكورونا؟
1063,6 أطعمة يجب تجنبها فى وجبة الإفطار منها الخضروات النيئة والزبادى
1064,س و ج .. ما هى علامات الإنذار المبكر وعوامل الخطر لمرض باركنسون؟
1065,طقوس الصباح فى الخريف .. 5 أشياء يمكنك القيام بها للبقاء بصحة جيدة
1066,اكتشاف نهج علاجي جديد لعدوى البكتيريا المقاومة للأدوية
1067,معظم البشر معرضون للإصابة بمرض السكرى من النوع الثانى
1068,طرق الوقاية من سرطان الرئة.. إتباع نظام غذائى صحى وممارسة الرياضة
1069,أعراض الحمى عديدة ومنها التعرق والقشعريرة
1070,أسباب مختلفة لجفاف العين أبرزها عملية الليزك والدخان والتقدم فى السن
1071,"فوائد طبخة الشتاء المفضلة..""القلقاس""ينشط الجسم ويقوى العضلات ولصحة الأمعاء"
1072,هرمونات الولادة القيصرية تؤثر على التطور العصبى لحديثى الولادة .. دراسة تكشف
1073,حمض البوليك الشديد فى الدم قد يقلل بقاءك على قيد الحياة بمقدار 11 عامًا
1074,دراسة تكشف ارتباط طنين الأذن بأحد أعراض كورونا
1075,اكتشاف سبب إصابة بعض الأطفال المعرضين لكورونا بالمتلازمة الالتهابية
1076,لماذا تنخفض معدلات الإصابة بكورونا في الأشخاص المصابين بالروماتيزم؟
1077,السفر قد يعرضك للإصابة بفيروس كورونا ..اعرف هتعمل إيه قبل ما تبدأ الرحلة
1078,هل يجب على الجميع استخدام اختبارات الشم لفحص كورونا ؟
1079,الصحة العالمية تجرى دراسة على طفرات كورونا بالدنمارك وتأثيرها على اللقاحات
1080,اللقاح الدافئ .. الهند تطور لقاحا لكورونا يتحمل درجة حرارة الصحراء
1081,اللجنة الاستشارية لـ FDA غير مقتنعة بفاعلية عقار الزهايمر التجريبي
1082,
1083,بسبب نزلات البرد المتكررة .. الأطفال محصنين ضد كورونا
1084,دراسة تكشف حدوث تلف رئوى مستمر لمرضى كورونا حتى بعد الشفاء
1085,قصار القامة يواجهون مخاطر أكبر للإصابة بفيروس كورونا
1086,علماء بجامعة أمريكية يطورون اختبار يمكنه اكتشاف كورونا فى 30 دقيقة
1087,أعراض طويلة وقصيرة أبلغ عنها مرضى كورونا بعد التعافى.. اعرفها
1088,أمل جديد فى علاج أمراض العين.. العلماء ينجحون فى تجديد خلايا العصب البصرى
1089,دراسة توضح أسباب معاناة مرضى كورونا من الإرهاق وضيق التنفس لفترة طويلة؟
1090,ارتفاع ضغط الدم ليلا يزيد من فرص الإصابة بفشل القلب
1091,علماء يحذرون: تأخير علاج السرطان لمدة شهر يزيد من مخاطر الوفاة
1092,الطماطم وصفة سحرية لمقاومة الأمراض الالتهابية.. تعرف على فوائدها
1093,اعراض مرض السكر من النوع الأول منها ألم بالمعدة والعطش
1094,شمع الأذن وسيلة جديدة لقياس مستويات التوتر وخطر الإصابة بالاكتئاب
1095,تعرف على علامات وأعراض الإصابة بالفشل الكلوى
1096,فوائد الجرجير على صحة الجسم وحمايته من الأمراض
1097,دراسة: النساء العاملات أقل عرضة لتراجع الذاكرة مع تقدم العمر
1098,علماء هارفارد: تلوث الهواء يزيد من معدل وفيات مصابى كورونا
1099,الأجسام المضادة لـ Covid-19 تنخفض بشكل أسرع لدى البالغين
1100,تلوث الهواء قد يسبب أمراضًا معدية خطيرة بخلاف كورونا.. اعرف التفاصيل
1101,أجزاء الأجسام المضادة الدقيقة من حيوان اللاما لديها القدرة على علاج كورونا
1102,"كورونا أدى إلى تدهور السمع لدى نصف المصابين بـ""طنين الأذن"".. اعرف التفاصيل"
1103,علماء يحددون المرضى الأسرع فى التعافى من كورونا
1104,الإصابة بفيروس كورونا بدون أعراض يمكن أن تؤذى قلبك.. دراسة توضح
1105,الشركة المالكة للقاح أكسفورد لن تسلم 30 مليون جرعة قبل نهاية العام.. اعرف التفاصيل
1106,طفل يبتلع 19 لعبة مغناطيسية أدت لثقوب وحروق بالأمعاء.. صور
1107,انخفاض حالات Covid-19 فى إنجلترا تحت سن 40 عامًا وارتفاعها بين كبار السن
1108,دراسة أمريكية: الأطفال ينتجون أجساما مضادة لكورونا مختلفة عن البالغين
1109,سر عقار جديد للزهايمر يعمل على إبطاء تدهور الذاكرة
1110,"""FDA"" تحذر من استخدام أجهزة مكثفات الأكسجين لمرضى كورونا"
1111,15 مليون طالب علي قائمة الحملة القومية للقضاء على الديدان المعوية.. انفوجراف
1112,كيف تساعد مضادات الفيروسات في تخفيف أعراض الأنفلونزا؟
1113,5 علامات أن مواقع التواصل الاجتماعى أثرت على صحتك النفسية
1114,الهذيان المصحوب بالحمى يمكن أن يكون من الأعراض المبكرة لـ كورونا
1115,هل يمكن لحديثى الولادة إظهار أعراض اضطرابات الدماغ؟
1116,كيف تتعامل مع عضة الكلب ب6 علاجات منزلية طبيعية قبل المساعدة الطبية
1117,تعرف على أسباب واعراض التهاب الأنف المزمن
1118,مياه الأوزون تعمل على إبطال نشاط فيروس كورونا بسرعة كبيرة
1119,شرب الماء الساخن يساعد فى تخفيف أعراض الجيوب الأنفية.. اعرف فوائدها
1120,هل يمكن أن تساعد ساعتك الذكية فى الكشف عن تفشى كورونا؟
1121,أصابع كوفيد 19.. كل ما تريد معرفته عن أحد الأعراض الغامضة لكورونا
1122,
1123,5 أسباب غير شائعة لطنين الأذن.. منها تراكم الشمع
1124,6 تغييرات فى جلدك تدل على إصابتك بمرض السكرى
1125,"تعرف على سر مناعة الهند ضد كورونا ""الشديدة ""رغم ارتفاع الإصابات"
1126,هل الأطفال مصدر لنقل عدوى كورونا؟ علماء الأوبئة يجيبون
1127,حالة غير عادية لمصابة بسرطان الدم ظلت معدية بفيروس كورونا لمدة 70 يوما
1128,دراسة كندية: 1 من كل 5 مرضى كورونا يظهر عليه أعراض معوية فقط
1129,العلاج بالعقاقير المخفضة للكوليسترول يقلل من وفيات كورونا بنسبة 22٪
1130,اختبار كورى جديد للكشف عن كورونا والأنفلونزا فى 3 ساعات
1131,أدوية جديدة لإنقاص الوزن وعلاج أمراض السمنة
1132,خطة الصحة البريطانية لإطلاق لقاح كورونا الشامل بحلول الكريسماس
1133,إعدام حيوان المنك بالدنمارك بعد ظهور طفرات لفيروس كورونا قد تؤثر على اللقاح
1134,4 طرق لاستعادة صحتك وعافيتك بعد التعافى من كورونا
1135,أمصال الهند: طرح لقاح أكسفورد لكورونا يناير 2021
1136,أحدث أبحاث العلماء.. قطرات السعال تتطاير لمسافة 6.6 متر لنقل كورونا
1137,آكل لحوم البشر.. مرض نادر يتسبب فى تعفن لحم وجه أيرلندية ويعرضها للتنمر
1138,فيتامين د يقلل من أعراض الأكزيما الحادة عند الأطفال
1139,الرمان مش بس فاكهة.. هيحميك من كورونا ويعالج نزلات البرد
1140,كيف تقلل فرص المعاناة من آلام ظهرك مع تقدمك فى العمر؟
1141,متتخضش.. ورم الدماغ لا يعنى دائماً أنك مصاب بالسرطان
1142,كل ما تريد معرفته عن أنواع وأسباب شامات الجلد
1143,6 عادات صحية بسيطة ادمجها فى يومك لصحة أفضل
1144,سر الخلايا البائية للمتعافين من كورونا
1145,هل يساعدك مكمل الميلاتونين على النوم بشكل أفضل؟
1146,الكمامة و القناع سلاح الدول للسيطرة على موسم كورونا
1147,6 آثار جانبية للإفراط في استهلاك الكربوهيدرات
1148,س و ج.. كل ما تريد معرفته عن التهابات المسالك البولية وأعراضها
1149,3 لقاحات تنتجها الهند قد تجعلها فى المركز الثانى لإنتاج تطعيمات كورونا
1150,التحدث لمدة 30 دقيقة مع مريض كورونا قد تنشر العدوى.. اعرف التفاصيل
1151,أدوية هشاشة العظام يمكن أن تقلل الإصابات بكورونا
1152,تلف أعصاب الأحبال الصوتية يسبب ظهور أعراض كورونا طويلة المدى
1153,أطفال كورونا عرضة للإعاقات الجسدية والبصرية والشلل الدماغى
1154,آباء أطفال المدارس أقل عرضة لمضاعفات كورونا .. دراسة تؤكد
1155,علاج هرمونى يساعد فى تعافى مرضى المتلازمة التنفسية الحادة
1156,الصحة العالمية تحذر من تفشى الأنفلونزا بين الأطفال والحوامل خلال جائحة كورونا
1157,20 ٪ من مرضى كورونا ظهرت عليهم أعراض الجهاز الهضمى فقط
1158,مجلة أمريكية: تطعيم الأنفلونزا له تأثير وقائى من كورونا
1159,قرنية العين يمكن أن تقاوم العدوى بفيروس كورونا المستجد
1160,خطة بهارات بيوتك لإنتاج 500 مليون جرعة من لقاح كوفاكسين الهندى
1161,الصحة العالمية توافق على لقاح جديد لشلل الأطفال لإعطائه بالحقن بدلا من الفم
1162,
1163,16 سلالة جديدة من فيروس كورونا بجنوب إفريقيا على الرغم من الإغلاق
1164,درجة الحرارة والرطوبة لا تلعبان دورا مهما فى انتشار كورونا.. دراسة توضح
1165,"احتياطات ضرورية لـ""الحامل"" قبل الولادة فى زمن كورونا والفيتامينات مهمة"
1166,تعرف على أسباب الإصابة بالإكزيما حول العين وأعراضها المختلفة
1167,نصائح لجميع الفئات العمرية للحفاظ على قلب صحى وسليم
1168,هتتمرن فى الشغل..7 تمارين سريعة للوقاية من آلام الرقبة والظهر أثناء العمل
1169,6 طرق تزيد مستويات فيتامين د فى الجسم.. منها المأكولات البحرية
1170,النظام الغذائى منخفض الكربوهيدرات يساعد فى علاج مرضى السكرى لكبار السن
1171,دراسة تكشف مؤشرات تفيد بإمكانية تراجع حدة كورونا بنسبة 80%
1172,تعرف على الأسباب الخفية لتقلصات المعدة عند الرجال
1173,تعرف على علامات الخلل الهرمونى عند النساء والرجال
1174,مرضى كورونا لديهم مناعة ضد الفيروس لمدة 6 أشهر من الإصابة
1175,العلماء يحددون 7 أعراض لفيروس كورونا فى الحالات المعتدلة
1176,دراسة تحدد سببًا جديدًا لجلطات الدم لمرضى كورونا
1177,دراسة صينية تظهر كيف يمنع عقار ريمديسيفير تكرار الإصابة بكورونا
1178,اكتشاف مادة طبيعية جديدة تساعد فى علاج مرض الزهايمر
1179,ارتفاع ضغط الدم أثناء النوم يزيد خطر الإصابة بأمراض القلب والسكتة الدماغية
1180,أستاذ طب نفسى: شائعات وسائل التواصل الاجتماعى تسبب التوتر والاكتئاب
1181,فيتامين د أثناء الحمل يزيد معدل الذكاء عند الأطفال
1182,"إصابة لاعب كرة القدم ""تشارلتون"" بالزهايمر.. هل ضرب الكرة بالرأس السبب؟"
1183,تعرف على خطة التطعيم الجماعى للقاح كورونا الروسى
1184,تقرير أمريكى: النساء الحوامل أكثر عرضة لمضاعفات كورونا
1185,نموذج جديد لقياس معدلات تنفس الأشخاص لتتبع القطرات الحاملة للفيروسات
1186,كيف تحميك تدابير الوقاية من كورونا من عدوى البرد والأنفلونزا أيضاً؟
1187,س وج .. ما هو مرض الخوف من الأماكن المغلقة وعلاجه؟
1188,"التوصل لبخاخ للأنف لعلاج طنين الأذن من ""هرمون الحب"""
1189,الأرجنتين تعتزم شراء 15 مليون جرعة من لقاح كورونا الروسى سبوتنيك
1190,الرخاوي: التعرف على شخصية المريض أهم خطوة لتشخيص مرضه النفسي
1191,لقاح جديد لفيروس كورونا من الجسيمات النانونية يؤدى لاستجابة مناعية أقوى
1192,"الرخاوي لـ""اليوم السابع"": كورونا زاد من حدة الأمراض النفسية.. أبرزها الخوف"
1193,كيورفاك الألمانية تخطط لإطلاق المرحلة النهائية من تجارب لقاح كورونا
1194,أسباب تؤدى لظهور خراج الأسنان وعلامات الإصابة
1195,عشان تعزز مناعتك فى فصل الشتاء..7 فواكه مهمة لصحتك
1196,أعراض الإصابة بجرثومة المعدة وطرق الوقاية منها
1197,جوارب طبية لعلاج رائحة القدم الكريهة
1198,"""شرى البرد"" أخطر أمراض الشتاء والسبب المياه الساخنة"
1199,احذر.. حبس أنفاسك أثناء التمارين يعرضك لارتفاع ضغط الدم ومشاكل صحية
1200,كحولك فى إيدك.. 3 أشياء نظفها يومياً للوقاية من الأمراض وكورونا
1201,اعرفى السبب.. ليه طفلك بيعانى من السعال المستمر
1202,
1203,ما العوامل التى قد تؤدى إلى إنجاب أطفال مصابين بمتلازمة داون؟
1204,اختلافات واضحة بين فيروس كورونا وأنفلونزا الخنازير .. الأخيرة لها لقاح
1205,علامات تحذرك من الإصابة بالخرف .. تعرف عليها وطرق الوقاية
1206,الفرق بين كسور العظام وتمزق الأربطة .. اعرف أسباب الكسر والعلاج
1207,فوائد السمك لصحة الجسم .. تعرف على أفضل أنواعه لوضعها ضمن نظامك الغذائى
1208,لمواجهه تقلبات الطقس ..5 أطعمه لتقوية جهازك المناعى ومقاومة العدوى
1209,اختبار كورونا السلبى لا يعني أنك اكتسبت المناعة.. تعرف على الأسباب
1210,نشط التركيز والذاكرة عند طفلك بحيل بسيطة.. منهم التصور والذاكرة البصرية
1211,التوابل تقلل الالتهاب وتمنع مخاطر الوجبات الغنية بالدهون
1212,س وج.. كل ما تريد معرفته عن اضطراب التوحد
1213,فوائد تناول الباذنجان على صحتك.. يحافظ على سلامة قلبك
1214,لماذا يجب تفادى الإصابة بكورونا حتى إذا كنت تعافيت من الفيروس.. إنفوجراف يجيب
1215,وكيل حميات العباسية: التقلبات الجوية تؤدى للخلط بين كورونا والأنفلونزا الموسمية
1216,الصحة البريطانية تراجع بيانات لقاح استرازينيكا لفيروس كورونا لتسريع الموافقة
1217,روسيا تطلب الحصول على ترخيص لإنتاج عقار ريميديسيفير الأمريكى لعلاج كورونا
1218,انطلاق التجارب النهائية للقاح كوفاكسين الهندى 14 نوفمبر الجارى
1219,التمارين الرياضية تحميك من الإصابة بعدوى كورونا وتزيد فعالية اللقاح
1220,إطلاق لقاح كوفاكسين الهندى لفيروس كورونا منتصف 2021
1221,6 حقائق عن مرض السكر وعلاقته بسرطان البنكرياس
1222,نصائح لتغذية طفلك في مرحلة ما قبل المدرسة.. أبرزها اهتمى بالأكل الصحي
1223,"أستاذة أورام: اكتشاف السرطان فى المرحلة ""صفر"" معناه الشفاء التام"
1224,ما هى عملية زرع نخاع العظم
1225,العيش قرب المساحات الخضراء يجعلك أقل عرضة للتدخين ويعزز إقلاعك عن العادة السيئة
1226,فوائد الجمبرى على صحة الجسم.. مضاد للأكسدة ويمنحك الفيتامينات والزنك
1227,لو سنة أولى أمومة فى فصل الشتاء.. اعرفى ازاى تتعاملى مع طفلك
1228,عشان شعرك يفضل صحى..5 فيتامينات لنمو أفضل للبصيلات
1229,5 زيوت طبيعية هتساعدك في علاج قرح البرد..تعرف عليها
1230,س وج.. كل ما تريد معرفته عن الإغماء المتكرر وكيف تمنع هذه الحالة الخطيرة
1231,ماذا يعنى انخفاض نسبة السكر فى الدم وما أبرز علامات الإصابة؟
1232,إرشادات جديدة لمرضى السكر من النوع الأول لممارسة الرياضة بأمان.. تعرف عليها
1233,ما هى أنواع وأسباب التهاب الأذن الوسطى؟
1234,أشهر أمراض تنتقل عن طريق الاتصال الجنسى.. الكلاميديا الأبرز
1235,أعراض الاكتئاب تزيد خطر إصابتك بالسكتة الدماغية.. دراسة تؤكد
1236,لماذا يصاب الأطفال بأعراض كورونا طويلة الأمد؟
1237,عميد معهد السكر: 9 إلى 15 مليون مصاب بالسكر فى مصر والمرض يسبب مضاعفات خطيرة
1238,دراسة تؤكد تلوث أرضيات غرف المستشفيات بالبكتيريا المقاومة للمضادات الحيوية
1239,علامات تنذرك بالتهاب المفاصل الروماتويدي الشديد
1240,خبراء يتوقعون زيادة قتلى كورونا بأمريكا 3 أضعاف منتصف يناير 2021
1241,8 نصائح مهمة تساعد على علاج التهاب القولون
1242,
1243,احذر الجرعة الفيروسية تصنع السم وتحدد مدى إصابتك بكورونا من عدمه
1244,ما أعراض البهاق؟.. الفقدان الرقعى للون الجلد أبرز علامات الإصابة بالمرض
1245,دراسة تكشف قدرة بكتيريا الأمعاء على حماية الجسم من جرعات الإشعاع
1246,جمعية إيطالية تحذر من مخاوف من ارتفاع وفيات مرضى القلب بسبب كورونا
1247,لماذا يعتبر سرطان الرئة أكثر شيوعا؟ تعرف على أهم 6 نصائح للوقاية من الإصابة
1248,كيف تستعد لاستقبال فصل الشتاء مع كورونا؟
1249,"علماء يطالبون بإضافة ""فيتامين د"" إلى الخبز والحليب للمساعدة بـ""محاربة كورونا"""
1250,تقنية جديدة تُظهر كيف يقوم فيروس كورونا بإخفاء نفسه داخل جسم الإنسان
1251,شركة أمريكية تخطط لاختبار لقاح كورونا على الأطفال من 12 إلى 18 عاما
1252,معركة فى البرزايل حول لقاح سينوفاك الصينى لمواجهة فيروس كورونا
1253,قبل الحصول على لقاح الانفلونزا .. أعراض جانبية بسيطة وتنتهى خلال ساعات
1254,س و ج.. هل حصولك على الأجسام المضادة يعنى أنك آمن ضد كورونا؟
1255,أمل جديد فى علاج السرطان .. تدريب جهاز المناعة على قتل الأورام
1256,التوتر يزيد فرص الإصابه بالسكتة الدماغية..اعرف إزاى تتغلب على مرض يهدد الحياة
1257,مشاكل صحية يمكن أن تشير إليها أظافرك من البقع البيضاء إلى النتوءات
1258,فوائد البرتقال على صحة الجسم .. يقى من الفيروسات والجراثيم
1259,نصائح لتعزيز مناعة كبار السن وتقوية نظام الدفاع فى الجسم
1260,ما هو اضطراب الجلد الأزرق وأبرز أسبابه
1261,عشان ابتسامتك تفضل صحية .. اعرف التقويم المناسب ليك
1262,"الإفراط في تناول فيتامين""د"" ضار بصحتك .. تعرف على سُمية الكمية الزائدة"
1263,تناول المكملات الغذائية أثناء علاج سرطان الثدى تسبب مخاطر كبيرة
1264,فحوصات الرئة لمرضى السكتة الدماغية يمكن أن توفر اكتشافًا مبكرًا لـ COVID-19
1265,دراسة تزعم أن إحدى طفرات كورونا المستجد جعلته أكثر الفيروسات نقلا للعدوى
1266,الأسبرين قد يقلل من مخاطر الوفاة لدى مرضى COVID-19 الحاد بنسبة 47%
1267,قياس الحمل الفيروسى لدى مرضى كورونا قد يساعد فى التنبؤ بالحالات الخطيرة
1268,فيروس كورونا قد يستهدف النخاع ويمنع تكوين كريات الدم الحمراء الجديدة
1269,اليابان تطور اختبار أجسام مضادة لفيروس كورونا باستخدام ديدان القز
1270,استرالية شفيت من كورونا أواخر مارس ومازالت تعانى آثار جانبية.. اعرف حكايتها
1271,مجلة أمريكية.. بعض المتعافين من كورونا يحملون الفيروس والحذر واجب
1272,مرشح دوائي جديد لعلاج COVID-19 يستخدم فى روسيا لعلاج الإنفلونزا
1273,"7 نصائح تساعد على تقليل مخاطر الإصابة بأمراض القلب.. اعرف إيه هى ""انفوجراف"""
1274,حقن الكمامة بمواد مضادة للفيروسات يوقف انتشار كورونا .. اعرف السبب
1275,مرضى كورونا الذين يعانون من أعراض طويلة قد يعانون أيضا من مشاكل جلدية
1276,مرضى كورونا ينشرون العدوى فى المنزل بنسبة 53 %والحل الوقاية والتباعد للأصحاء
1277,انطلاق تجارب لقاح أكسفورد لفيروس كورونا فى كينيا
