id,text
865,طرد أحمد علاء مدافع الطلائع أمام الأهلى فى الدقيقة 95 من نهائى الكأس.. فيديو
866,"اتحاد الكرة: الزمالك اختار ستاد القاهرة لمبارياته بالدورى و""بتروسبورت"" البديل"
867,"شاهد..""غرز"" فى رأس طاهر طاهر وفرحة على دكة الأهلى بهدف كهربا..فيديو"
868,أعضاء الأهلى يتابعون نهائى الكأس فى مقر القلعة الحمراء بمدينة نصر.. فيديو
869,نهائي الكأس..انتهاء مباراة الأهلي وطلائع الجيش بالتعادل واللجوء للوقت الإضافي
870,ناصر منسي يتعادل لطلائع الجيش أمام الأهلى فى نهائى كأس مصر .. فيديو
871,مروان محسن يهدر فرصة هدف الأهلى الثانى أمام الطلائع فى نهائى الكأس.. فيديو وصور
872,75 دقيقة..الطلائع يضغط بعد تقدم الاهلي بهدف في نهائي الكأس.. صور
873,إصابة طاهر محمد وأحمد علاء ومغادرة لقاء نهائى الكأس بعد نزيف الدماء.. فيديو وصور
874,"""الفار"" يحرم طلائع الجيش من ركلة جزاء أمام الأهلى فى نهائى الكأس.. فيديو وصور"
875,كهربا من اول لمسة يسجل الهدف الأول للأهلى أمام الطلائع فى الدقيقة 65.. صور
876,"60 دقيقة..التعادل ""سيد الموقف"" بين الاهلي والطلائع في نهائي الكأس.. صور"
877,عمرو جمال يستعيد ذكريات جنوب أفريقيا مع موسيمانى بين شوطى نهائى الكأس.. فيديو
878,شوط سلبي وفرص ضائعة بين الأهلي والطلائع في نهائي الكأس ببرج العرب.. صور
879,حارس الطلائع يتصدى لفرصة هدف محقق لمروان محسن.. فيديو وصور
880,30 دقيقة..ضغط أهلاوي والطلائع يحافظ على التعادل السلبي في نهائي الكأس.. صور
881,أفشة يهدر فرصة هدف محقق للأهلى أمام الطلائع بعد تألق بسام.. فيديو وصور
882,
883,إلغاء هدف تقدم طلائع الجيش أمام الأهلى.. فيديو وصور
884,المقاولون يفوز على أسوان 1/0 ودياً استعداداً لمباراة الزمالك بالدورى
885,15 دقيقة.. تعادل سلبي بين الأهلي والطلائع في نهائي الكأس وهدف ملغي.. صور
886,بدر بانون يتسبب فى إصابة عمرو جمال فى أول التحام هوائى بنهائى الكأس.. فيديو وصور
887,صور.. انطلاق مباراة الأهلي وطلائع الجيش فى نهائي كأس مصر
888,شاهد.. كأس مصر يصل برج العرب لتسليمه للفائز من الاهلى والطلائع
889,وليد سليمان يطمئن جماهير الأهلى: أنا كويس وبعمل تحاليل فقط
890,ناشئات مصر يهزمن السنغال 54 / 48 ببطولة أفريقيا للسلة
891,وزير الشباب والرياضة يتفقد الصالة المغطاة ببرج العرب استعدادا لمونديال اليد
892,السقا: أفشة أصبح أسطورة أهلاوية جديدة
893,كريم درويش يفوز بمقعد نائب رئيس الاتحاد الدولى للاسكواش
894,متعب: الأهلي يحتاج مهاجم .. والتسرع مرفوض منعا لتكرار تجربة بادجي وأزاو
895,تشكيل الطلائع لنهائي الكأس أمام الأهلي ..مرعي وجمال للهجوم
896,تشكيل الأهلي في نهائي الكأس.. بدر بانون يقود الدفاع ومروان للهجوم وطاهر جناح
897,أحمد الشيخ يظهر فى قناة الزمالك مع خالد الغندور الليلة
898,الأهلى يصل ملعب برج العرب استعدادا لمواجهة الطلائع فى نهائى الكأس
899,الإسماعيلى يفوز على مصر المقاصة 3/2 وديا
900,الزمالك يعلن انضمام أحمد الشيخ رسميا عقب نهائي الكأس
901,وليد سليمان يجرى فحوصات شاملة فى أحد مستشفيات الدقى بسبب كورونا
902,استعدادات مكثفه لتأمين نهائى كأس مصر باستاد برج العرب
903,أحمد الشيخ ينوه إلى انتقاله لنادى جديد بعد الرحيل عن الأهلى؟
904,"عادل عبد الرحمن: الأهلى عند مصطلح البطولة ""لا يشبع"" ودولاب البطولات ينتظر كأس مصر"
905,صالح جمعة لجمهور الأهلى: حقكم علىّ لو قصرت يوما والقميص الأحمر وسام
906,اتحاد الكرة يرفض مد قيد القائمة الثانية للأندية 48 ساعة
907,خماسي شباب الزمالك يغيب عن تدريب الفريق الأول
908,تأكيدا لليوم السابع ..أحمد الشيخ يوقع للزمالك 3 مواسم واللاعب يتوجه للنادي
909,مران الزمالك.. انتظام أحداد وفتوح.. وعودة حسين فيصل من طنطا
910,محمد محمود للاعبى الأهلى: السيطرة من غير الكاس متحلاش.. النسر يحب الزيادة
911,فرج عامر يكشف تفاصيل مكالمة أيمن يونس لطلب ضم على غزال
912,الأهلي ضد طلائع الجيش.. الأحمر يعانى من رقم سلبى قبل نهائي الكأس
913,الزمالك يكشف موقف روقة وموعد المسحات الجديدة لمصابى كورونا
914,توصية للأهلى بنقل وليد سليمان للمستشفى للعلاج من كورونا
915,سموحة يتنازل عن غزال للزمالك وبامبو المقابل
916,الأهلي أكثر أندية العالم تتويجا بالبطولات فى القرن الـ21.. إنفوجراف
917,قبل نهائى كأس مصر.. الأهلى: بطولة جديدة فى انتظار أبطالنا الليلة
918,البنك الأهلى يطلب استعارة عمر السعيد من الزمالك
919,مدير الكرة فى الزمالك يجتمع مع أحداد بعد عودته لتدريبات الفريق
920,"نجوم الأهلى يدعمون الفريق قبل نهائى الكأس: ""الثلاثية يا رجالة"""
921,محمد صبحي يظهر فى الاتحاد السكندرى بعد إتمام انتقاله لمدة موسم
922,
923,وزارة الرياضة تنفذ 475 برنامجا للتوعية بأهمية المشاركة السياسية
924,7 أخبار رياضية لا تفوتك اليوم
925,بدر بانون وصلاح محسن وطاهر يقتربون من قيادة تشكيل الأهلي فى نهائي الكأس
926,رسميا.. الجامايكي روماريو ينضم للاتحاد السكندري لمدة موسمين
927,دجلة يطلب 8 ملايين جنيه للاستغناء عن عبد العاطى للزمالك فى صفقة تبادلية
928,أشرف قاسم ينهى أزمة أسامة فيصل مع منتخب الشباب: الزمالك فى خدمة المنتخبات
929,اتحاد الكرة يوافق على سفر منتخب الشباب إلى تونس
930,توافد لاعبى الزمالك على مقر النادى لخوض أول مران بعد وداع الكأس
931,س و ج.. كل ما تريد معرفته عن نهائي كأس مصر بين الأهلي والطلائع الليلة؟
932,8 لاعبين فقط فى القائمة الأولى لأسوان قبل قيد الصفقات الجديدة
933,إيجابية مسحة كورونا للحكم أمين عمر للمرة الثالثة
934,فرجانى ساسى يعود للمشاركة مع الزمالك فى انطلاقة الدورى
935,البحر يحب الزيادة.. الأهلى يفتش عن موسم تاريخى أمام طلائع الجيش
936,"نتائج جيدة فى بطولة الـ""تارجت سبرنت"" للرماية"
937,أحمد ياسر ريان يعلن تعافيه من فيروس كورونا
938,تخصص خطف بطولات.. كشف حساب العشرى مع الأهلى قبل المواجهة الـ30 الليلة
939,"#الكاس_يا_اهلي.. الجمهور فى رسالة للاعبين: ""خلو راسنا مرفوعة وحققوا الثلاثية"""
940,صالح نصر يوجه رسالة للأهلى بعد إعارته لوادى دجلة
941,موعد مباراة الأهلى وطلائع الجيش فى نهائى كأس مصر
942,برة الملعب.. حبيبة حسنى لاعبة الصيد: نجمى المفضل محمد صلاح وحلمى أكون مصورة
943,بركان الترضيات فى الزمالك.. 30 مليون جنيه فاتورة الحفاظ على فريق الكرة
944,فرج عامر يعلن ضم لاعب مصرى دولى لسموحة خلال ساعات
945,"""3 رايح جاى"".. ماذا فعل الأهلى والطلائع فى الدورى قبل نهائى الكأس الليلة؟"
946,الكيك بوكسينج يعلن تشكيل منتخب السامبو استعدادا لبطولة العالم فى روسيا
947,الزمالك يحدد الموعد النهائى لحسم مصير صفقة أحمد الشيخ
948,موسيمانى لا يعرف الخسارة مع الأهلى قبل مواجهة الطلائع فى نهائى الكأس
949,لجنة التخطيط بالأهلى تبحث مع موسيماني ملفات كروية بعد كأس مصر
950,انضمام محترفى اليد للمنتخب بعد 22 ديسمبر
951,الأهلى يوجه دعوة للزمالك لحضور احتفالية بطولة أفريقيا ولقب نادى القرن
952,الأهلى لا يعرف الخسارة أمام الطلائع فى 27 مباراة قبل مواجهة الليلة
953,هشام حطب يؤكد تأجيل عمومية الاتحادات والأندية لإشعار آخر وعدم إلغائها
954,تغيير وحيد فى تشكيل الأهلى المتوقع أمام الطلائع بنهائي كأس مصر الليلة
955,إنبى يرجئ انعقاد الجمعية العمومية للنادى بعد بيان وزارة الشباب والرياضة
956,خطوبة نوران جوهر بطلة الاسكواش على نجم السلاح زياد السيسى
957,"كواليس غرفة الملابس.. عندما قال جوزيه للاعب الأهلي: ""حُط قُطنة فى ودنك"""
958,عائق جديد يظهر أمام الأهلى فى محاولات ضم الأورجويانى سيرينو
959,رجال الأمن يستعدون للانتشار باستاد برج العرب لتأمين نهائى كأس مصر
960,الأهلي يحول مكافأة دوري أبطال أفريقيا لفتحى وإكرامى وعاشور ورمضان صبحى
961,لجنة الكرة فى الزمالك تعرض غزال على باتشيكو لحسم إمكانية ضمه
962,
963,عودة منافسات البقاء فى دورى محترفى كرة اليد 17 ديسمبر
964,نتائج الأهلى مع صافرة الحنفى.. 17 فوزا و5 خسائر و35 إنذارا و8 ضربات جزاء
965,مصدر بالأهلى يؤكد عدم ضم صفقات محلية جديدة فى الانتقالات الصيفية
966,بامبو يقترب من الرحيل عن الزمالك إلى سموحة مقابل 2.5 مليون جنيه
967,مدير بطولة أفريقيا للسلة: تنظيم البطولات فى هذا التوقيت رسالة للعالم
968,القائمة الذهبية لكأس مصر.. الأهلى الزعيم والزمالك الوصيف.. إنفوجراف
969,18 معلومة عن مواجهة الأهلى والطلائع فى نهائى كأس مصر قبل مباراة الليلة
970,أرقام.. قفشة مع فايلر حمادة ومع موسيمانى حمادة تانى خالص
971,مشوار الأهلى وطلائع الجيش فى كأس مصر قبل نهائى الليلة.. إنفوجراف
972,قصة صور.. محمد صفوت الفرعون المتوج على عرش التنس المصرى
973,"جمال حمزة ""هداف الزملكاوية"" يحتفل اليوم بعيد ميلاده الـ""39"""
974,"اتحاد الكرة يحذف ""الأثر الرجعى"" من بند الـ8 سنوات فى اللائحة الجديدة"
975,هل يفتح صالح جمعة صفحة جديدة مع الساحرة المستديرة؟
976,الأهلى يتحدى طلائع الجيش الليلة فى نهائى كأس مصر لتحقيق الثلاثية التاريخية
977,محمد عادل: محظوظ بالانضمام للدراويش وهذا مركزى المفضل ولا أخشى الضغوط
978,الزمالك يُخطر فرجانى ساسى اليوم بالرد على طلبات تجديد عقده
979,اتحاد الكرة يعلن جدول مباريات الدورى الجديد غدا
980,78% من القراء يتوقعون فوز الأهلى على طلائع الجيش فى نهائى كأس مصر
981,عودة تدريبات الزمالك اليوم وانتظام حميد أحداد
982,اتحاد الكرة يهدد الإسماعيلى بخصم النقاط بسبب غرامة الـ20 مليون جنيه
983,الإسماعيلى يواجه مصر المقاصة ودياً اليوم استعداداً للمصرى البورسعيدى
984,5 معلومات عن مباراة الاهلى وطلائع الجيش اليوم السبت 5 / 12 / 2020 بنهائى الكأس
985,المقاولون يواجه أسوان ودياً استعداداً للموسم الجديد
986,محمد عادل ينتظم اليوم فى مران الإسماعيلى بعد اتمام صفقة انتقاله للدراويش
987,بيراميدز يحرم إبراهيم حسن من القيد فى قائمته بسبب المنشطات
988,موعد مباراة الأهلى وطلائع الجيش اليوم السبت 5 / 12 / 2020 بنهائى كأس مصر
989,تعرف على أول مباراة بين الأهلى والزمالك فى التاريخ
990,مصر تواجه السنغال فى البطولة الإفريقية لناشئى وناشئات كرة السلة
991,هانى سعيد: بيراميدز تأكد من حسن نية إبراهيم حسن.. ولن نتخلى عنه
992,الزمالك يتسلم شيكاً من الاتحاد السكندرى بقيمة صفقة صبحى
993,نهضة بركان: نرفض نهائيا مواجهة الأهلى بالسوبر الإفريقى فى مصر
994,بيراميدز: جلسة استماع لإبراهيم حسن 6 ديسمبر ومحام سويسرى للدفاع عنه
995,"الجاميكى "" ويليام"" يقترب من الاتحاد السكندرى"
996,مؤمن سليمان: أتمنى تحقيق لقب دورى أبطال أفريقيا يوماً مع الزمالك ‏
997,كاف يُبلغ بيراميدز بإيقاف إبراهيم حسن بسبب المنشطات
998,الزمالك يوافق على سفر أمير عادل إلى الدنمارك قبل الانضمام للتدريبات
999,محمود الزنفلى يرحل عن الاتحاد السكندرى إلى البنك الأهلى
1000,باتشيكو يوافق على انضمام أحمد الشيخ إلى الزمالك والحسم خلال ساعات
1001,مالى تفوز على السنغال فى بطولة أفريقيا لناشئات السلة
1002,
1003,أشرف قاسم: وفرنا المستحقات المتأخرة للاعبين وتعديل عقود زيزو وشيكا وأبو جبل ‏
1004,الاهلي وطلائع الجيش.. الجناينى والعطار يحضران نهائى كأس مصر
1005,طارق يحيى يعلن إصابة فرح على بفيروس كورونا ويتمنى ‏لها الشفاء ‏
1006,لاعب برشلونة السابق ينسحب بين شوطى مباراة المقاولون وسولار.. اعرف السبب
1007,فوز تاريخى للمقاولون على حساب سولار بتسعة أهداف فى الكونفدرالية.. فيديو
1008,المقاولون يتقدم على سولار 8 / 0 ويتخطى أكبر فوز فى تاريخه بأفريقيا
1009,الطلائع يختتم استعداداته لمواجهة الأهلي بنهائى كأس مصر.. صور
1010,أشرف بن شرقى ضمن أفضل صناع الأهداف في دوري أبطال إفريقيا.. فيديو
1011,فوزى الحناوى ينتظم فى تدريبات الاتحاد السكندرى
1012,الأهلي وطلائع الجيش .. وقت إضافى فى نهائى كأس مصر حال التعادل
1013,المقاولون يكتفى بخماسية فى أول شوط أمام بطل جيبوتى بالكونفدرالية.. فيديو
1014,مصدر بالأهلى : نكثف محاولاتنا لضم سيرينو رغم صعوبة الصفقة
1015,المقاولون يسجل 3 أهداف أول 10 دقائق أمام أرتا سولار بالكونفدرالية ..فيديو
1016,الزمالك يوافق على إعارة محمد صبحى للاتحاد السكندرى مقابل 2 مليون جنيه
1017,الحكم يخلى مدرجات المقاولون العرب قبل مواجهة سولار بالكونفدرالية
1018,أحمد داودا يحرز هدف التقدم للمقاولون العرب فى شباك أرتا سولار بالكونفدرالية
1019,الزمالك يُبرم تسوية مع كاسونجو ومعروف يوسف للرحيل دون شكاوى
1020,اتحاد الكرة يحدد 50 فردا لحضور نهائى الكأس بين الأهلى والطلائع
1021,دجلة يستعير موهبة هجوم ناشئى الأهلى لمدة موسم
1022,رسميا.. محمد الحنفى حكما لنهائى كأس مصر وطارق مجدى للفيديو
1023,أحداد ينتظم فى مران الزمالك غداً بعد نهاية إعارته للرجاء المغربى
1024,سيف الجزيرى يقود هجوم المقاولون أمام أرتا سولار بالكونفدرالية
1025,كاف يكشف كواليس دكة بدلاء الزمالك فى نهائى القرن بعد مرور 7 أيام.. فيديو
1026,إصابة أحمد حمودى لاعب بيراميدز بفيروس كورونا وعزله طبياً فى منزله
1027,تأجيل انعقاد الجمعيات العمومية فى جميع الهيئات الشبابية بسبب كورونا
1028,مران الإسماعيلى..جاهزية المصابين وتدريبات خاصة على الكرات الثابتة
1029,الإنتاج الحربى يكشف التفاصيل المادية لصفقة محمد عادل مع الإسماعيلى
1030,تغيير حكم لقاء المقاولون العرب أمام أرتا سولار فى الكونفدرالية بسبب كورونا
1031,منتخب الشباب يخسر 2 / 1 أمام البنك الأهلى وديا
1032,ماذا قدم مروان الصحراوى قبل الانضمام للإسماعيلى فى الميركاتو الصيفى؟
1033,الإنتاج الحربي يتعاقد مع التونسي رفيق الكامرجى لتدعيم خط الهجوم
1034,معلومة رياضية.. حسام حسن عميد هدافى الفراعنة
1035,طاهر محمد طاهر يقترب من المشاركة أساسياً مع الأهلي في نهائي الكأس
1036,معروف يوسف ينتقل لصفوف البنك الأهلى لمدة موسمين
1037,"وزارة الرياضة تختتم مهرجان ""أطفال العالم يلتقون.. مصر قلب الدنيا"" بمشاركة 1500 طفل"
1038,كاف يكشف انفعالات دكة بدلاء الأهلى فى نهائى القرن بعد مرور 7 أيام
1039,7 أخبار رياضية لا تفوتك اليوم
1040,"عنتر وكاسونجو والشيخ وجمعة.. انتقلوا للقطبين بـ""زفة"" ورحلوا ""يا مولاى كما خلقتنى"""
1041,الاتحاد السكندرى ينافس الإسماعيلى على ضم حارس الزمالك
1042,
1043,العشرى يحذر دفاع الطلائع من تسديدات قفشة قبل موقعة نهائى الكأس
1044,الإسماعيلى يفسخ تعاقده مع بيكيتى سيلفا مقابل 35 ألف دولار لقيد الصحراوى
1045,س و ج.. تعرف على آخر تطورات مفاوضات الأهلي مع صن داونز لضم سيرينو
1046,"""اللى هو أنا يعنى"".. حسين الشحات معللقا على هدفه التاريخى فى مرمى الوداد"
1047,نجوم الأهلى يفشلون فى حصد العلامة الكاملة للمشاركة مع موسيمانى
1048,"أحمد سمير فرج: سيناريو مفاوضات أمير توفيق مع زيزو ""مايصدقوش عيل صغير"""
1049,عمرو زكى يطلب من متابعيه الدعاء لوالده بعد تعرضه لوعكة صحية
1050,المحكمة الرياضية تحدد 4 فبراير لنظر طعن الإسماعيلى ضد غرامة الجزيرى
1051,ابن الوز لعيب.. كشرى: نصحت أولادى باللعب مدافعين ومعنديش وقت أدربهم.. فيديو
1052,قفشة فى صورة مع والده بالجلباب: أبويا وحبيبى كل سنة وأنت طيب
1053,برة الملعب.. فاطمة مجدى لاعبة السباحة: شاطرة فى الكفتة وبحب ياسمين عبد العزيز
1054,عقم رمضان صبحى التهديفى بالوديات يثير القلق فى بيراميدز قبل انطلاق الدورى
1055,انقسام فى الإسماعيلى بعد رفض الطعن على غرامة الـ20 مليون جنيه
1056,طلائع الجيش يتوجه إلى الإسكندرية لمواجهة الأهلى فى نهائى كأس مصر.. صور
1057,محمد الحنفى حكماً لمباراة الأهلي والطلائع غداً فى نهائى كأس مصر
1058,الاسكواش يكشف عن الموعد الجديد لبطولة بريطانيا المفتوحة
1059,إيجابية المسحة الثانية لفيروس كورونا لـ هداية ملاك بطلة التايكوندو
1060,محارب والغزال ومارسيلو على رأس قائمة الطلائع لمواجهة الأهلى بنهائى الكأس
1061,هل يحصل فايلر على مكافأة فوز الأهلي ببطولة دورى أبطال أفريقيا؟
1062,"""3 دوائر أمنية"".. خطة الأمن لتأمين نهائي الكأس بين الأهلي وطلائع الجيش"
1063,17 رقما تقيم أمير عادل صفقة الزمالك الجديدة
1064,عماد النحاس يحاضر لاعبى المقاولون قبل مواجهة سولار بالكونفدرالية
1065,"الحضري بصورة مع والدته: ‏""كن لأمك خادماً وصديقاً فهى أجمل نساء الدنيا.. صورة"
1066,كواليس غرفة الملابس.. عبد الفضيل يكشف سر رحيله عن الأهلي بسبب فتحى مبروك
1067,ماذا قدم محمد عادل مع الإنتاج الحربى قبل الانضمام للإسماعيلى؟
1068,موسيمانى يجتمع مع طاهر محمد طاهر قبل مباراة الأهلى فى نهائى الكأس
1069,مليون و500 ألف جنيه مكافأة بطل كأس مصر
1070,موعد مباراة المقاولون وأرتا سولار فى إياب الدور التمهيدى للكونفدرالية
1071,نهائى القرن وثنائية زعيم الثغر على مائدة العشرى فى الطلائع قبل مواجهة الأهلى
1072,الإسماعيلى يستقر على فسخ التعاقد مع بيكيتى سيلفا لضم مروان الصحراوى
1073,فيفا يحتفى بـ 9 أساطير مصريين: ملوك القارة الأفريقية.. تعرف عليهم
1074,لجنة الزمالك تنتظر تقرير باتشيكو حول قائمة الموسم الجديد قبل إغلاق القيد
1075,مسحة ثانية لمدرب ناشئات السلة بعد الاشتباه فى إصابته بكورونا
1076,موسيماني يستكشف الطلائع بالثلاثية القاتلة فى الزمالك
1077,أسوان يخوض 3 وديات استعدادا لانطلاق الموسم الجديد
1078,حقيقة مفاوضات أمير توفيق مدير تعاقدات الأهلي مع زيزو الزمالك
1079,الطلائع يعلن سلبية مسحة كورونا للفريق قبل مواجهة الأهلى بنهائى الكأس
1080,قصة صور .. زيزو يرفع شعار الاحتراف الأوروبى أو البقاء بميت عقبة
1081,"الأهلى يترقب إنعاش خزينته بـ40 مليون جنيه من ""كاف"""
1082,
1083,الاهلي يدخل معسكرا مغلقا اليوم استعداداً لنهائى الكأس أمام الطلائع
1084,المقاولون يستدرج أرتا سولار فى إياب الدور التمهيدى للكونفدرالية
1085,69% من قراء اليوم السابع يستبعدون نجاح صالح جمعة في تجربته الجديدة
1086,اليوم.. الطلائع ينهى استعداداته ويتوجه للإسكندرية لملاقاة الأهلى بنهائى الكأس
1087,اتحاد الكرة يوقف القيد للإسماعيلى بسبب غرامة إبراهيم حسن
1088,منتخب الشباب يواجه البنك الأهلى وديًا اليوم
1089,مختار مختار يهدد المقصرين فى الإنتاج الحربى بالاستبعاد
1090,على ماهر يحذر محمود حمد ويطالبه بالإلتزام .. اعرف السبب
1091,غزل المحلة يخاطب الأمن لإستضافة مباراة الأهلى فى الدورى الممتاز
1092,كاسونجو: مصطفى محمد مهاجم مصر الأول.. وحلمت باللعب مع شيكابالا
1093,سموحه يعود للتدريبات اليوم استعدادا لمواجهة المحلة
1094,أجهزة الأمن تضع سيناريوهات تأمين مباراة نهائى كأس مصر
1095,مالى تواجه السنغال بالبطولة الأفريقية للسلة اليوم.. ومصر راحة
1096,غزل المحلة يبدأ تنفيذ الاشترطات الأمنية لاستضافة مباريات الدورى الممتاز
1097,إكرامى: بطولة أفريقيا تحسب لرمضان صبحى وشريف إكرامى
1098,غزل المحلة يستقر على القائمة الثانية عقب ختام موسم الانتقالات
1099,أفشه يؤازر الجوكر أحمد فتحى بعد إصابته بكورونا: ألف سلامة عليك يا حبيب قلبى
1100,إكرامي: محمد الشناوى أحسن حارس مرمى فى مصر حاليًا
1101,إكرامي: الخطيب لن يخلد فى رئاسة النادى الأهلى وسنظل أصدقاء
1102,بيراميدز: لم نفاوض مصطفى محمد رسميا حتى الآن
1103,أسامة عرابى: الأهلى هزم الزمالك وتوج بالكأس 1992 بعد خسارة الدورى
1104,عمرو مصيلحى: انتظروا وصول ناشئى وناشئات السلة إلى المونديال
1105,إنبى: لم نفاوض صالح جمعة والشيخ.. ولن نفرط فى كريم فؤاد للأهلى
1106,كاسونجو: الزمالك لم يستشرنى فى اللعب للوحدة والوداد.. وتعرضت ‏للاضطهاد بالمغرب
1107,عمر ربيع ياسين: تواصلت مع سيرينو وأكد لى اقترابه من الانضمام للأهلى
1108,شبانة لتليفزيون اليوم السابع: الزمالك يُسلّم كأس مصر لاتحاد الكرة
1109,أيمن يونس: أنا غاضب من صورة أمير عادل.. وسنحقق العدل بين النجوم
1110,7 أخبار رياضية لا تفوتك اليوم
1111,اخبار الرياضة المصرية اليوم الخميس 3/12/2020
1112,"أيمن يونس: لاعبو الزمالك ""خط أحمر"".. وعرضنا 8 لاعبين على باتشيكو"
1113,الأهلى يُقرر توسعة دولاب البطولات بعد الفوز بالأميرة الافريقية التاسعة
1114,غزل المحلة يهزم مياة شربين بخماسية استعدادا لدورى الممتاز
1115,كاسونجو: حزين لخسارة دورى ‏الأبطال وكنت ‏أشعر بالراحة مع جروس
1116,أخبار نادى الزمالك اليوم الخميس 3 / 12 / 2020
1117,المقاولون يحتفل بعماد النحاس قبل 24 ساعة من مواجهة سولار بالكونفدرالية
1118,"طبيب الزمالك يوضح موقف ""روقة"" بعد أنباء إصابته فى الرباط الصليبى"
1119,الإنتاج الحربى يسلم الإسماعيلى الاستغناء الخاص بمحمد عادل
1120,"شبانة يكشف عبر تلفزيون ""اليوم السابع"" حجم مكافآت لاعبى الأهلى من التتويج"
1121,مصر تفوز على غينيا 60 / 68 فى افتتاح البطولة الأفريقية لناشئى السلة
1122,
1123,"شبانة عبر تليفزيون ""اليوم السابع"": الأهلى يدعو الزمالك لاحتفالية إفريقيا"
1124,أخبار النادى الأهلى اليوم الخميس 3 / 12 / 2020
1125,"شبانة يكشف فى تليفزيون ""اليوم السابع مفاجآت فى عقد أمير عادل مع الزمالك"
1126,عدلى القيعى: أحمد الشيخ حصل على كل الفرص ولم يقنع المسئولين
1127,شبانة لتليفزيون اليوم السابع: اتحاد الكرة يخاطب فيفا لاستمرار فضل وعبد الله بدون مقابل
1128,ساسى يكرم أمير مرتضى فى جلسة عشاء بعد رحيله عن الزمالك.. شاهد
1129,حصاد الرياضة المصرية اليوم الخميس 3 / 12 / 2020
1130,الإسماعيلى يتعاقد مع محمد عادل لاعب الإنتاج الحربى لمدة 5 مواسم
1131,النجوم يطالب الجبلاية بإيقاف قيد الإسماعيلى بسبب 20 مليون جنيه
1132,الأهلى يوضح حقيقة تفاوضه مع أحمد زيزو لضمه من الزمالك
1133,"عدلى القيعى: لا يوجد بديل لـ""مروان محسن"" فى الأهلى فكيف يتم الاستغناء عنه؟"
1134,لاعبو الأهلى يعاهدون وليد سليمان بفيديو الاحتفال بكأس مصر بعد استبعاده أمام الطلائع
1135,"عدلى القيعى: الأهلى لم يفاوض ""زيزو"" الزمالك"
1136,الزمالك يرد على تفاوض الأهلى مع زيزو وموقف فرجانى ساسى
1137,بيراميدز يعلن غلق باب الصفقات الجديدة والاكتفاء بـ29 لاعبا
1138,تأكيدًا لليوم السابع.. الزمالك يعلن رسميًا استمرار باتشيكو فى قيادة الفريق
1139,افتتاح البطولة الأفريقية لكرة السلة ناشئين وناشئات.. صور
1140,الاتحاد السكندرى يضم حناوى الأهلى مجانا بعد خطأ رفع أسمه من القائمة
1141,رئيس الزمالك: زيارة وزير الرياضة لمقر النادى لمساندة وتسهيل عمل اللجنة
1142,وزير الرياضة : الحفاظ على كيان الزمالك من أولوياتى
1143,مشاهد من زيارة وزير الشباب والرياضة لمقر نادى الزمالك.. صور
1144,بيراميدز يفوز على أهلى بنى غازى 4 / 0 وديا
1145,زوجة أحمد الشيخ تدعمه بعد رحيله من الأهلى: مأخدش فرصة حقيقية ليظهر مهاراته
1146,منتخب ناشئات السلة يخسر أمام مالى ببطولة أفريقيا
1147,مران الإسماعيلى.. ظهور عبد الرحمن مجدى وتأهيل سيلفا استعدادا للمصرى
1148,وزير الشباب والرياضة يصل نادى الزمالك للاجتماع بالمجلس المعين
1149,المصرى يفوز على سبورتنج 3/1 وديا
1150,العضويات تنعش الزمالك بـ2 مليون جنيه لسداد متأخرات اللاعبين
1151,الزمالك ينتعش بـ4 ملايين جنيه من المصرى فى صفقتى عنتر ورفعت
1152,تفاصيل جلسة دعم استمرار باتشيكو فى قيادة الزمالك
1153,معلومة رياضة ..كيف تمارس لعبة بولو الأفيال
1154,"أحمد سيد زيزو نجم الزمالك يحذف استوري ""أنا مليش وكيل"""
1155,اتحاد الكرة يرسل اللائحة إلى فيفا 9 ديسمبر
1156,إسلام شاطر مع كأس دورى أبطال أفريقيا: تالت مرة أشيله.. وعقبال كأس مصر
1157,السلام الوطنى بصوت وزير الرياضة ورئيس الاتحاد الدولى لليد.. فيديو
1158,الاتحاد الدولى لليد يختار طاقم حكام مصرى ضمن قائمة حكام كأس العالم 2021
1159,الطلائع يجرى مسحة كورونا استعداداً لمواجهة الأهلى بنهائى الكأس.. صور
1160,المصرى البورسعيدى يغلق ملف الصفقات الصيفية
1161,من يشارك فى البطولة العربية الموسم الجديد؟.. اتحاد الكرة يجيب
1162,
1163,امير عادل يشارك فى تدريبات الزمالك السبت المقبل
1164,شاهد على التاريخ.. عم حارث الأكثر تتويجًا فى الأهلى فيديو
1165,غدًا.. منتخب الشباب يواجه البنك الأهلي وديًا
1166,ثنائي أودينيزي الإيطالي يشاركان فى مران منتخب الشباب
1167,س و ج.. كل ما تريد معرفته عن مفاوضات الزمالك مع الشيخ بعد رحيله عن الأهلى
1168,إيجابية مسحة الونش مدافع الزمالك واستمراره فى العزل المنزلى
1169,الأهلى يجرى تحليل «رابيد تيست» استعدادا لمواجهة الطلائع الجيش
1170,الأهلى يعلن استمرار إيجابية مسحة الحاوى وديانج وريان وغيابهم عن نهائى الكأس
1171,برنامج تأهيل مكثف لحمزة المثلوثي فى الزمالك استعدادا للموسم الجديد
1172,المحكمة الرياضية ترفض طعن الإسماعيلى على غرامة الـ20 مليون جنيه
1173,نظام التصويت يحسم مصير أحمد الشيخ فى الزمالك
